Rank|Song|Total Points|Number Ones|Total Listeners
3189|Kreayshawn - Gucci Gucci|1.0|0|1
3189|Usher - Truth Hurts (Confessions Special Edition Version)|1.0|0|1
3189|Rocky Horror - The Time Warp|1.0|0|1
3189|Chord Overstreet & Deepend - Hold On (Remix)|1.0|0|1
3189|Waxahatchee - 8 Ball|1.0|0|1
3189|Charli XCX - How Can I|1.0|0|1
3189|Janet Jackson - Funny How Time Flies (When You're Having Fun)|1.0|0|1
3189|Echo & the Bunnymen - My White Devil|1.0|0|1
3189|ZM - ZM's Fletch, Vaughan & Megan Podcast - July 25 2017|1.0|0|1
3189|Thomston - Window Seat (feat. Wafia)|1.0|0|1
3189|Thrice - Death from Above|1.0|0|1
3189|Coldplay - Magic|1.0|0|1
3189|Florence + the Machine - Hiding|1.0|0|1
3189|Nicholas Britell - Little's Theme|1.0|0|1
3189|Linkin Park - Frgt/10|1.0|0|1
3189|Playboi Carti, Lil Uzi Vert - wokeuplikethis*|1.0|0|1
3189|April - April Story|1.0|0|1
3189|Joey Bada$$ - GOOD MORNING AMERIKKKA|1.0|0|1
3189|Car Seat Headrest - Cosmic Hero|1.0|0|1
3189|Kylie Minogue - Bette Davis Eyes|1.0|0|1
3189|Kelly Clarkson - Beautiful Disaster (Live)|1.0|0|1
3189|New Order - Bizarre Love Triangle - 2015 Remastered Version|1.0|0|1
3189|Chief Keef - Faneto|1.0|0|1
3189|Metallica - Seek & Destroy|1.0|0|1
3189|Kendrick Lamar - YAH.|1.0|0|1
3189|Édith Piaf - J'm'en fous pas mal|1.0|0|1
3189|XYLØ - I Still Wait For You|1.0|0|1
3189|Hayley Kiyoko - Gravel To Tempo|1.0|0|1
3189|The Beach Boys - God Only Knows|1.0|0|1
3189|Avril Lavigne - Rock n Roll|1.0|0|1
3189|Britney Spears - Unusual You|1.0|0|1
3189|Sam Hunt - Body Like A Back Road|1.0|0|1
3189|Pavement - Gold Soundz|1.0|0|1
3189|Britney Spears - Cinderella|1.0|0|1
3189|The Weeknd - All I Know / Die For You|1.0|0|1
3189|DJ Shadow - Mutual Slump|1.0|0|1
3189|Young Thug - I'll Tell You What (Prod. By Ricky Racks & Wheezy)|1.0|0|1
3189|Blood Orange - Best To You|1.0|0|1
3189|Dannii Minogue - For the Record|1.0|0|1
3189|Dannii Minogue - Put the Needle on It|1.0|0|1
3189|General Public - Tenderness|1.0|0|1
3189|Christina Aguilera - Obvious|1.0|0|1
3189|Teena Marie - You So Heavy|1.0|0|1
3189|Blood Orange - Chance|1.0|0|1
3189|Yeah Yeah Yeahs - Let Me Know|1.0|0|1
3189|Édith Piaf - Si Si Si Si|1.0|0|1
3189|The Cure - A Forest (Remastered LP Version)|1.0|0|1
3189|Beastie Boys - What Comes Around|1.0|0|1
3189|Ralph - Cold To The Touch|1.0|0|1
3189|Cobra Starship - You Make Me Feel...(feat. Sabi)|1.0|0|1
3189|The She's - My Secret To Keep|1.0|0|1
3189|Jon Bellion - iRobot|1.0|0|1
3189|Wings - Letting Go - Remastered|1.0|0|1
3189|Gloria Gaynor - I Will Survive|1.0|0|1
3189|Kali Uchis - Loner|1.0|0|1
3189|Elvis Presley - Blue Suede Shoes|1.0|0|1
3189|Imagine Dragons - Who We Are|1.0|0|1
3189|Gorillaz - Busted and Blue|1.0|0|1
3189|Holy Other - Tense Past|1.0|0|1
3189|Fleetwood Mac - The Chain - 2004 Remastered Edition|1.0|0|1
3189|Paul McCartney - Beware My Love - 2013 Remaster|1.0|0|1
3189|Jeff Rosenstock - The Fuzz|1.0|0|1
3189|Adele - Love In The Dark|1.0|0|1
3189|D.R.A.M. - Cha Cha|1.0|0|1
3189|Sofia Carson - Love Is the Name|1.0|0|1
3189|Less Than Jake - Goodbye in Gasoline|1.0|0|1
3189|Grateful Dead - Promised Land (Live - 8/27/72 Veneta, Oregon)|1.0|0|1
3189|Saint Etienne - Tonight|1.0|0|1
3189|Julian Lamadrid - Cuervo|1.0|0|1
3189|Ashlee Simpson - Pieces of Me|1.0|0|1
3189|The Veronicas - Take Me on the Floor|1.0|0|1
3189|Kylie Minogue - wait|1.0|0|1
3189|Naughty By Nature - Hip Hop Hooray|1.0|0|1
3189|Son Lux - No Fate Awaits Me (feat. Faux Fix)|1.0|0|1
3189|Passion Pit - Let Your Love Grow Tall|1.0|0|1
3189|Perfume Genius - Choir|1.0|0|1
3189|The Weeknd - Life of the Party|1.0|0|1
3189|Black Box - Everybody Everybody|1.0|0|1
3189|Travi$ Scott - Pray 4 Love|1.0|0|1
3189|Hall & Oates - Out Of Touch - Remastered|1.0|0|1
3189|Opeth - In My Time of Need|1.0|0|1
3189|The Cure - One Hundred Years|1.0|0|1
3189|Jeff Rosenstock - All Blissed Out|1.0|0|1
3189|Drake - KMT (feat. Giggs)|1.0|0|1
3189|Pavement - Summer Babe - Winter Version|1.0|0|1
3189|Kanye West - BLKKK SKKKN HEAD|1.0|0|1
3189|Brendan Maclean - Free To Love|1.0|0|1
3189|::M∆DE::IN::HEIGHTS:: - Pirouette|1.0|0|1
3189|Green Day - Nice Guys Finish Last|1.0|0|1
3189|Maggie Rogers - Alaska|1.0|0|1
3189|Wolfgang Amadeus Mozart - Symphony No.35 In D, K.385 "Haffner": 4. Finale (Presto) - Live|1.0|0|1
3189|Ta-ku - Love Somebody|1.0|0|1
3189|Bishop Briggs - River|1.0|0|1
3189|50 Cent - U Not Like Me|1.0|0|1
3189|Dirty Rush & Gregor Es - EVRBDY|1.0|0|1
3189|Frank Ocean - Pilot Jones|1.0|0|1
3189|石川淳 - Factory Investigation|1.0|0|1
3189|Ride - Vapour Trail|1.0|0|1
3189|DJ Khaled, Drake - To the Max|1.0|0|1
3189|Little Brother - Welcome To The Minstrel Show (feat. Yahzarah)|1.0|0|1
3189|Kat Graham - Sometimes|1.0|0|1
3189|Fifth Harmony - Reflection|1.0|0|1
3189|Crazy Ex-Girlfriend Cast - I’m A Good Person|1.0|0|1
3189|Alan Walker - Sing me To Sleep|1.0|0|1
3189|Sing - Pentatonix|1.0|0|1
3189|Nomak - Moment Of Truth|1.0|0|1
3189|Beastie Boys - 3-Minute Rule|1.0|0|1
3189|Travi$ Scott - pick up the phone|1.0|0|1
3189|Bridgit Mendler - Top of the World|1.0|0|1
3189|Echo & the Bunnymen - Crystal Days|1.0|0|1
3189|Pink Floyd - Fearless|1.0|0|1
3189|Édith Piaf - La chanson de Catherine|1.0|0|1
3189|Avicii - Hey Brother|1.0|0|1
3189|Madd Again! - Duggu|1.0|0|1
3189|Kanye West - Blood on the Leaves|1.0|0|1
3189|Travis Scott, Swae Lee, Chief Keef - Nightcrawler|1.0|0|1
3189|Nelly - Air Force Ones|1.0|0|1
3189|Natasha Bedingfield - These Words|1.0|0|1
3189|Kevin Gates - 2 Phones|1.0|0|1
3189|San Fermin - Oceanica|1.0|0|1
3189|Beastie Boys - Egg Man|1.0|0|1
3189|Death Grips - Runway E|1.0|0|1
3189|Lizzo - Coconut Oil|1.0|0|1
3189|ruth b. - Young|1.0|0|1
3189|Against Me! - We Laugh At Danger and Break All the Rules|1.0|0|1
3189|Tyler Bates - Goodbye My Love|1.0|0|1
3189|SAINTE - Technicolor|1.0|0|1
3189|Lil' Wayne - Knockout|1.0|0|1
3189|The xx - Insects|1.0|0|1
3189|Alanis Morissette - You Oughta Know|1.0|0|1
3189|Azealia Banks - Riot (feat. Nina Sky)|1.0|0|1
3189|Moonrise Nation - Common Fear|1.0|0|1
3189|Kodak Black - No Flockin|1.0|0|1
3189|Walk the Moon - Shut Up and Dance|1.0|0|1
3189|The Clash - Should I Stay or Should I Go - Remastered|1.0|0|1
3189|Echo & the Bunnymen - Back Of Love|1.0|0|1
3189|Kanye West - FML|1.0|0|1
3189|Mozit - Miss You Baby|1.0|0|1
3189|Taylor Swift - I Wish You Would - Voice Memo|1.0|0|1
3189|Shania Twain - That Don't Impress Me Much (Dance Mix)|1.0|0|1
3189|The Rolling Stones - Sympathy for the Devil|1.0|0|1
3189|Katy Perry - California Gurls (feat. Snoop Dogg)|1.0|0|1
3189|Avril Lavigne - Nobody's Fool|1.0|0|1
3189|Whitney Houston - When You Believe|1.0|0|1
3189|Kanye West - New Slaves (feat. Frank Ocean)|1.0|0|1
3189|Tame Impala - Why Won't You Make Up Your Mind?|1.0|0|1
3189|Hannah Montana - If We Were a Movie|1.0|0|1
3189|Mylene Cruz (Herizen Guardiola) & The Soul Madonnas - I'll Keep My Light In My Window|1.0|0|1
3189|Jay-Z - Brooklyn's Finest (feat. The Notorious B.I.G.)|1.0|0|1
3189|The Beatles - Twist And Shout - Remastered 2009|1.0|0|1
3189|Jeff Rosenstock - Twinkle|1.0|0|1
3189|Moguai - Hold On - Radio Edit|1.0|0|1
3189|St. Vincent - Strange Mercy|1.0|0|1
3189|Flo Morrissey and Matthew E. White - LOOKING FOR YOU|1.0|0|1
3189|City of the Fallen - Forgiven|1.0|0|1
3189|Mariah Carey - The Impossible|1.0|0|1
3189|Zayn - Lucozade|1.0|0|1
3189|Sean Spicer Press Conference (Melissa McCarthy) - SNL|1.0|0|1
3189|Andrew McMahon in the Wilderness - Birthday Song|1.0|0|1
3189|Tears for Fears - Shout|1.0|0|1
3189|Giuseppe Verdi - Nabucco, Act III: Va, pensiero, "Chorus of Hebrew Slaves"|1.0|0|1
3189|Marina & the Diamonds - Numb|1.0|0|1
3189|Ariana Grande - December|1.0|0|1
3189|Maren Morris - 80s Mercedes|1.0|0|1
3189|S U R V I V E - Wardenclyffe|1.0|0|1
3189|Ariana Grande - Be My Baby|1.0|0|1
3189|Mumford & Sons - Thistle & Weeds|1.0|0|1
3189|Taylor Swift - You Belong with Me|1.0|0|1
3189|George Ezra - Drawing Board|1.0|0|1
3189|Zedd - Stay the Night (feat. Hayley Williams)|1.0|0|1
3189|Jason Mraz - I Won't Give Up|1.0|0|1
3189|Secret Word with Kristen Wiig - SNL|1.0|0|1
3189|Steve Jablonsky - No Sacrifice, No Victory|1.0|0|1
3189|50 Cent - Wanksta - From "8 Mile" Soundtrack|1.0|0|1
3189|Pulp - Underwear|1.0|0|1
3189|Archy Marshall - New Builds|1.0|0|1
3189|Hans Zimmer & Lorne Balfe - Regimental Brothers|1.0|0|1
3189|50 Cent - Gotta Make It To Heaven|1.0|0|1
3189|Coldplay - A Whisper|1.0|0|1
3189|Crystal Castles - Plague|1.0|0|1
3189|XYLØ - Get Closer|1.0|0|1
3189|BROCKHAMPTON - MILK|1.0|0|1
3189|Todd Terje - Johnny and Mary (feat. Bryan Ferry)|1.0|0|1
3189|My Chemical Romance - Look Alive, Sunshine|1.0|0|1
3189|Miranda Cosgrove - About You Now|1.0|0|1
3189|Shakira - Hips Don't Lie (feat. Wyclef Jean)|1.0|0|1
3189|Watsky - Whoa Whoa Whoa|1.0|0|1
3189|Declan Mckenna - Isombard|1.0|0|1
3189|Warframe - The Second Dream|1.0|0|1
3189|Justin Bieber - Beauty and a Beat (feat. Nicki Minaj)|1.0|0|1
3189|Lykke Li - I Follow Rivers|1.0|0|1
3189|Two Door Cinema Club - Cigarettes in the Theatre|1.0|0|1
3189|Christina Aguilera - Hurt|1.0|0|1
3189|Duran Duran - The Reflex|1.0|0|1
3189|Amy Shark - Adore|1.0|0|1
3189|Jai Paul - RVR Man|1.0|0|1
3189|Stars - We Don't Want Your Body|1.0|0|1
3189|Tinashe - Wildfire|1.0|0|1
3189|Britney Spears - Inside Out|1.0|0|1
3189|Max Richter - Dark Cloud for Nora|1.0|0|1
3189|Florence + the Machine - What Kind of Man|1.0|0|1
3189|Young Thug - Feel It|1.0|0|1
3189|Marvin Gaye - What's Going On|1.0|0|1
3189|50 Cent - Many Men (Wish Death)|1.0|0|1
3189|The Proclaimers - The First Attack - Band Version;2011 Remastered Version|1.0|0|1
3189|Linkin Park - Pts.of.Athrty|1.0|0|1
3189|Édith Piaf - Demain il fera jour|1.0|0|1
3189|Nicki Minaj - Fly|1.0|0|1
3189|Dream - This is Me (feat. Kain)|1.0|0|1
3189|Everclear - Local God - 2004 Digital Remaster|1.0|0|1
3189|DJ Drama - Right Back (feat. Jeezy, Young Thug & Rich Homie Quan)|1.0|0|1
3189|Marian Hill - Down|1.0|0|1
3189|소녀시대 - PARTY|1.0|0|1
3189|LTJ Bukem - Atlantis (I Need You)|1.0|0|1
3189|A$AP Ferg - Doe-Active|1.0|0|1
3189|The Living End - Raise The Alarm|1.0|0|1
3189|50 Cent - What Up Gangsta|1.0|0|1
3189|Beastie Boys - Hey Ladies|1.0|0|1
3189|The Offenders - on the crooked edge|1.0|0|1
3189|Stockholm Noir - Island|1.0|0|1
3189|Wolf Alice - Swallowtail|1.0|0|1
3189|Kodak Black - Water (feat. NBA YoungBoy)|1.0|0|1
3189|LCD Soundsystem - I Can Change|1.0|0|1
3189|Beirut - Postcards From Italy|1.0|0|1
3189|Red Hot Chili Peppers - Otherside|1.0|0|1
3189|Human Movement - I Need|1.0|0|1
3189|Salt Cathedral - Always There When I Need You|1.0|0|1
3189|Mika - Talk About You|1.0|0|1
3189|Sophie Turner on Graduating from HBO's 'Game of Thrones' - THR|1.0|0|1
3189|Kendrick Lamar - LOYALTY (feat. Rihanna)|1.0|0|1
3189|Nujabes - Eclipse (feat. Substantial)|1.0|0|1
3189|The Tea Party - The Halcyon Days|1.0|0|1
3189|Steve Lacy - Some|1.0|0|1
3189|Ellie Goulding - Animal|1.0|0|1
3189|The Black Keys - Gotta Get Away|1.0|0|1
3189|Lido - Not Enough|1.0|0|1
3189|Rihanna - Don't Stop the Music|1.0|0|1
3189|Usher - Superstar (Interlude)|1.0|0|1
3189|Broadcast - Echo's Answer|1.0|0|1
3189|The City of Prague Philharmonic Orchestra - Super 8 Suite (From "Super 8")|1.0|0|1
3189|Katy Perry - Hot n Cold|1.0|0|1
3189|The Green - Chocolates & Roses|1.0|0|1
3189|Coldplay - Princess of China (with Rihanna)|1.0|0|1
3189|Car Seat Headrest - Drunk Drivers/Killer Whales|1.0|0|1
3189|John Williams - Main Title and the Attack on the Jakku Village|1.0|0|1
3189|The Strokes - Ask Me Anything|1.0|0|1
3189|Foster the People - Lotus Eater|1.0|0|1
3189|Britney Spears - Bombastic Love|1.0|0|1
3189|BØRNS - The Emotion|1.0|0|1
3189|Literature - Jimmy|1.0|0|1
3189|The Weeknd - The Zone (feat. Drake)|1.0|0|1
3189|Jordaan Mason & the Horse Museum - o jarhead! o wife!|1.0|0|1
3189|Scooter - Ti Sento|1.0|0|1
3189|Spice Girls - Wannabe|1.0|0|1
3189|Christina Aguilera - So Emotional|1.0|0|1
3189|Electric Guest - Waves|1.0|0|1
3189|Travis Scott, Juicy J - Wasted|1.0|0|1
3189|Marina & the Diamonds - Rootless|1.0|0|1
3189|Shawn Colvin - Sunny Came Home|1.0|0|1
3189|Katy Perry - Deja Vu|1.0|0|1
3189|Lucius - Go Home|1.0|0|1
3189|Kylie Minogue - Glow|1.0|0|1
3189|ABBA - Arrival|1.0|0|1
3189|Michael Giacchino - Enterprising Young Men|1.0|0|1
3189|Backstreet Boys - As Long As You Love Me (Radio Version)|1.0|0|1
3189|Illenium - I'll Be Your Reason|1.0|0|1
3189|Brie Larson - Life After You|1.0|0|1
3189|50 Cent - Lifes On The Line|1.0|0|1
3189|Marc E. Bassy - Plot Twist|1.0|0|1
3189|Tori Kelly - Expensive|1.0|0|1
3189|Pepsi commercial - SNL|1.0|0|1
3189|Travis Scott, Kanye West - Piss On Your Grave|1.0|0|1
3189|itchy - Go To Sleep|1.0|0|1
3189|ralo - Flexing on Purpose|1.0|0|1
3189|Dagny - Backbeat|1.0|0|1
3189|Lady Gaga - Eh, Eh (Nothing Else I Can Say)|1.0|0|1
3189|Travi$ Scott - Oh My Dis Side|1.0|0|1
3189|Maroon 5 - Won't Go Home Without You|1.0|0|1
3189|Harry Nilsson - One|1.0|0|1
3189|Ariana Grande - Why Try|1.0|0|1
3189|Phish - Golgi Apparatus|1.0|0|1
3189|Eye To Eye - Nice Girls|1.0|0|1
3189|Electro-Light - Symbolism|1.0|0|1
3189|Prince - Cream|1.0|0|1
3189|Maren Morris - Drunk Girls Don't Cry|1.0|0|1
3189|Solange - Junie|1.0|0|1
3189|My Chemical Romance - Goodnite, Dr. Death|1.0|0|1
3189|Danity Kane - Lemonade (feat. Tyga)|1.0|0|1
3189|Zayn - Truth|1.0|0|1
3189|Oddisee - That's Love|1.0|0|1
3189|Oneohtrix Point Never - Sticky Drama|1.0|0|1
3189|Daft Punk - Digital Love|1.0|0|1
3189|Lady Gaga - The Edge of Glory|1.0|0|1
3189|Jeff Rosenstock - Festival Song|1.0|0|1
3189|San Fermin - Bride|1.0|0|1
3189|Bleachers - Hate That You Know Me|1.0|0|1
3189|Matthew Wilder - Break My Stride|1.0|0|1
3189|Foster the People - Static Space Lover|1.0|0|1
3189|Missy Elliott - I'm Better (feat. Eve, Lil Kim & Trina)|1.0|0|1
3189|Margaret - What You Do|1.0|0|1
3189|Passion Pit - Seaweed Song|1.0|0|1
3189|tofuku - Digital Girl|1.0|0|1
3189|Twenty One Pilots - Hometown|1.0|0|1
3189|Bowling for Soup - Girl All the Bad Guys Want|1.0|0|1
3189|Miike Snow - Animal|1.0|0|1
3189|G-Eazy - Get A Bag|1.0|0|1
3189|Tyler, the Creator - Slater|1.0|0|1
3189|A New History for Humanity - The Human Era|1.0|0|1
3189|Kendrick Lamar - BLOOD.|1.0|0|1
3189|Loyle Carner - Ain't Nothing Changed|1.0|0|1
3189|Alesso - Heroes (We Could Be) (feat. Tove Lo)|1.0|0|1
3189|Echo & the Bunnymen - In Bluer Skies|1.0|0|1
3189|Cher Lloyd - With Ur Love|1.0|0|1
3189|Young Thug - Get High (feat. Snoop Dogg & Lil Durk)|1.0|0|1
3189|Helium - Pat’s Trick|1.0|0|1
3189|BADBADNOTGOOD - Lavender|1.0|0|1
3189|Kelly Clarkson - My Life Would Suck Without You|1.0|0|1
3189|Kinder Malo - Sombra y Luz|1.0|0|1
3189|Bill Wurtz - In California|1.0|0|1
3189|Atmosphere - Fuck You Lucy|1.0|0|1
3189|Ellie Goulding - Love Me Like You Do (From "Fifty Shades of Grey")|1.0|0|1
3189|Demi Lovato - Something That We're Not|1.0|0|1
3189|Sam Bruno - Search Party|1.0|0|1
3189|The xx - Blood Red Moon|1.0|0|1
3189|Coldplay - Hypnotised|1.0|0|1
3189|Foxes - Body Talk|1.0|0|1
3189|Max Richter - Dona Nobis Pacem 1|1.0|0|1
3189|Emilie Autumn - The Art of Suicide|1.0|0|1
3189|Frankie Goes To Hollywood - Relax|1.0|0|1
3189|Robin Schulz - Headlights (feat. Ilsey)|1.0|0|1
3189|魔幻力量 - 我还是爱着你|1.0|0|1
3189|John Coltrane - Blue Train - 2003 - Remaster|1.0|0|1
3189|Belle and Sebastian - A Space Boy Dream|1.0|0|1
3189|Gang of Four - Return the Gift|1.0|0|1
3189|Alone Architect - The Incision|1.0|0|1
3189|Ariel Pink - Tears On Fire|1.0|0|1
3189|Lana Del Rey - High by the Beach|1.0|0|1
3189|Barbra Streisand - Stoney End|1.0|0|1
3189|Sean Kingston - There's Nothin - new album version|1.0|0|1
3189|My Chemical Romance - Welcome To the Black Parade|1.0|0|1
3189|David Banner - My Uzi|1.0|0|1
3189|La Roux - Let Me Down Gently|1.0|0|1
3189|Taylor Swift - Better Than Revenge|1.0|0|1
3189|Rolling Blackouts Coastal Fever - French Press|1.0|0|1
3189|Kendrick Lamar - XXX. (feat. U2)|1.0|0|1
3189|Lorde - Yellow Flicker Beat|1.0|0|1
3189|slushii - My Senses|1.0|0|1
3189|Aphex Twin - selected ambient works 85-92|1.0|0|1
3189|Janet Jackson - Livin' in a World (They Didn't Make)|1.0|0|1
3189|Yung Lean - Kirby|1.0|0|1
3189|The Distillers - The Hunger|1.0|0|1
3189|Flight Facilities - Stand Still (Wave Racer Remix)feat. Micky Green|1.0|0|1
3189|Nicki Minaj - Blazin|1.0|0|1
3189|DNCE - Pay My Rent|1.0|0|1
3189|Adele Absolutely HATES Gordon’s Expensive Restaurant Makeover - Kitchen Nightmares|1.0|0|1
3189|HAIM - Don't Save Me|1.0|0|1
3189|Wolf Alice - You’re A Germ|1.0|0|1
3189|Daft Punk - Fragments of Time (feat. Todd Edwards)|1.0|0|1
3189|OutKast - So Fresh, So Clean|1.0|0|1
3189|Avenged Sevenfold - Simulation|1.0|0|1
3189|Red Hot Chili Peppers - Under the Bridge|1.0|0|1
3189|Lily Allen - Fuck You|1.0|0|1
3189|The Weeknd - Rockin’|1.0|0|1
3189|N.O.R.E. - Superthug|1.0|0|1
3189|Philippe Herreweghe - Les Indes Galantes: Air Des Sauvages|1.0|0|1
3189|Cashmere Cat - Love Incredible (feat. Camila Cabello)|1.0|0|1
3189|John Mayer - In the Blood|1.0|0|1
3189|Tessa Violet - Not over You|1.0|0|1
3189|Håkan Hellström - Vid protesfabrikens stängsel|1.0|0|1
3189|Milky Chance - Cocoon|1.0|0|1
3189|Kesha - All That Matters (The Beautiful Life)|1.0|0|1
3189|Pusha T - Crutches, Crosses, Caskets|1.0|0|1
3189|Jeff Rosenstock - Get Old Forever|1.0|0|1
3189|Acen - Trip II The Moon|1.0|0|1
3189|Charli XCX feat. Starrah and RAYE - Dreamer|1.0|0|1
3189|Kodie Shane - Sad|1.0|0|1
3189|Mos Def - Ms. Fat Booty|1.0|0|1
3189|MC Pedrinho e MC Livinho - Tchau e Bença ( Clipe) DJ LK|1.0|0|1
3189|Maroon 5 - Maps|1.0|0|1
3189|Andrew McMahon in the Wilderness - Love And Great Buildings|1.0|0|1
3189|The New Pornographers - Sing Me Spanish Techno|1.0|0|1
3189|Kelly Clarkson - You Found Me|1.0|0|1
3189|Talking Heads - Burning Down The House (45 Version)|1.0|0|1
3189|Barenaked Ladies - Take It Back|1.0|0|1
3189|Linkin Park - Wretches and Kings|1.0|0|1
3189|CHVRCHES - Bury It (feat. Hayley Williams)|1.0|0|1
3189|The Raconteurs - Steady, as She Goes|1.0|0|1
3189|Él mató a un policía motorizado - Destruccion|1.0|0|1
3189|Iggy Azalea - Beg for It (feat. MØ)|1.0|0|1
3189|Zayn - BLUE|1.0|0|1
3189|Everything Everything - Hapsburg Lippp|1.0|0|1
3189|Beastie Boys - Looking Down The Barrel Of A Gun|1.0|0|1
3189|Playboi Carti - wokeuplikethis*|1.0|0|1
3189|Everclear - Heroin Girl|1.0|0|1
3189|手嶌葵 - Summer of Farewells – From Up on Poppy Hill (film theme song)|1.0|0|1
3189|Justice - Let There Be Lite|1.0|0|1
3189|Dawes - Things Happen|1.0|0|1
3189|Opeth - Master's Apprentices|1.0|0|1
3189|Pavement - Grounded|1.0|0|1
3189|Passenger - Let Her Go|1.0|0|1
3189|One Direction - Happily|1.0|0|1
3189|Gwen Stefani - Make Me Like You|1.0|0|1
3189|Christina Aguilera - Empty Words|1.0|0|1
3189|Ferry Corsten - Hyper Love (feat. Nat Dunn)|1.0|0|1
3189|Robyn - Call Your Girlfriend|1.0|0|1
3189|Afghan Whigs - Gentlemen|1.0|0|1
3189|Nicola Roberts - Yo-Yo|1.0|0|1
3189|Lost Frequencies - Reality|1.0|0|1
3189|Lostboycrow - Missing London|1.0|0|1
3189|Adam Ruins Everything - Why Dating Sites Aren’t Scientific At All | truTV|1.0|0|1
3189|Katy Perry - Dark Horse|1.0|0|1
3189|Bradley Cooper The Sexiest Man Alive - The Graham Norton Show - Series 10 Episode 6 - BBC One|1.0|0|1
3189|Bronski Beat - Heatwave|1.0|0|1
3189|Justice - Stress|1.0|0|1
3189|הדג נחש - עוד יהיה טוב // Hadag Nahash - Things Will Get Better|1.0|0|1
3189|Jeff Rosenstock - Novelty Sweater|1.0|0|1
3189|SKE48 - 世界が泣いてるなら|1.0|0|1
3189|Jordaan Mason & the Horse Museum - Prayer|1.0|0|1
3189|Daft Punk - Overture|1.0|0|1
3189|Kate Bush - This Woman's Work|1.0|0|1
3189|Kendrick Lamar - Keisha's Song (Her Pain) (feat. Ashtro Bot)|1.0|0|1
3189|HAIM - If I Could Change Your Mind|1.0|0|1
3189|Fifth Harmony - That’s My Girl|1.0|0|1
3189|Cat Power - The Coat Is Always On|1.0|0|1
3189|UGK - Int'l Players Anthem (I Choose You)|1.0|0|1
3189|Travi$ Scott - lose|1.0|0|1
3189|Adele - When We Were Young|1.0|0|1
3189|Paul McCartney - Get It - Remixed 2015|1.0|0|1
3189|Declan Mckenna - I Am Everyone Else|1.0|0|1
3189|Autoheart - Moscow|1.0|0|1
3189|Pharmakon - Bestial Burden|1.0|0|1
3189|The Staple Singers - Wade In The Water|1.0|0|1
3189|Travi$ Scott - A-Team|1.0|0|1
3189|Marina & the Diamonds - Girls|1.0|0|1
3189|Cher Lloyd - Sirens|1.0|0|1
3189|Fly Project - Toca Toca|1.0|0|1
3189|Avril Lavigne - I'm with You|1.0|0|1
3189|Boston - More Than a Feeling|1.0|0|1
3189|Arcade Fire - Intervention|1.0|0|1
3189|Lana Del Rey - Shades of Cool|1.0|0|1
3189|Aaryn Doyle - What It Takes|1.0|0|1
3189|Whitney Houston - Greatest Love of All|1.0|0|1
3189|The Handsome Family - Far From Any Road|1.0|0|1
3189|The Script - Superheroes|1.0|0|1
3189|Kanye West - Can't Tell Me Nothing|1.0|0|1
3189|Wolf Alice - Freazy|1.0|0|1
3189|Ariana Grande - Knew Better Part Two|1.0|0|1
3189|Future Islands - Seasons (Waiting on You)|1.0|0|1
3189|The Catheters - Brave Drum|1.0|0|1
3189|The Cure - The Figurehead|1.0|0|1
3189|Animal Collective - The Purple Bottle|1.0|0|1
3189|Linkin Park - Leave Out All the Rest|1.0|0|1
3189|Taio Cruz - Dynamite|1.0|0|1
3189|MØ - Kamikaze|1.0|0|1
3189|LIL UZI VERT - Banned From TV|1.0|0|1
3189|Bombay Bicycle Club - Lamplight|1.0|0|1
3189|Selena Gomez - Good for You (feat. A$AP Rocky)|1.0|0|1
3189|Ray LaMontagne and the Pariah Dogs - This Love Is Over|1.0|0|1
3189|Louis Prima - Buona Sera - 2002 Digital Remaster|1.0|0|1
3189|Édith Piaf - Le Chevalier De Paris|1.0|0|1
3189|Beatrice Eli - Careful|1.0|0|1
3189|Glass Animals - Black Mambo|1.0|0|1
3189|Gordon Ramsay Tears Down Fake, Lying Chef - Kitchen Nightmares|1.0|0|1
3189|Bonnie 'Prince' Billy & Friends - Rubin and Cherise|1.0|0|1
3189|Goodie Mob - Cell Therapy|1.0|0|1
3189|Donnie Trumpet & The Social Experiment - Sunday Candy|1.0|0|1
3189|Natalia Kills - Controversy|1.0|0|1
3189|Chris Brown - Bitches N Marijuana|1.0|0|1
3189|Aminé - Yellow (feat. Nelly)|1.0|0|1
3189|Gorillaz - All Alone|1.0|0|1
3189|A$AP Rocky - L$D|1.0|0|1
3189|Vampire Weekend - Step|1.0|0|1
3189|Target Commercial - SNL|1.0|0|1
3189|The Cure - A Letter To Elise|1.0|0|1
3189|The Cure - A Strange Day|1.0|0|1
3189|LIL PUMP - Flex Like Ouu (Shot by @_ColeBennett_)|1.0|0|1
3189|ZM - NSFW: ZM's Fletch, Vaughan & Megan International Podcast Shout Outs - July 24 2017|1.0|0|1
3189|Phish - Llama|1.0|0|1
3189|Gorillaz - Strobelite (feat. Peven Everett)|1.0|0|1
3189|Less Than Jake - Sleep It Off|1.0|0|1
3189|Shawn Mendes - Treat You Better|1.0|0|1
3189|Shura - White Light|1.0|0|1
3189|Zayn - BeFoUr|1.0|0|1
3189|Radiohead - Let Down (Remastered)|1.0|0|1
3189|Raffi - Joshua Giraffe|1.0|0|1
3189|Yelle - Interpassion|1.0|0|1
3189|Linda Lyndell - What a Man|1.0|0|1
3189|Grouper - Heavy Water/I'd Rather Be Sleeping|1.0|0|1
